"WHAT'S FOR LUNCH?","$3500","Sasha Cohen would know this name for an edible ray; I'm having it poached","skate"
"MEXICAN MOVIE MAKERS","$3500","A shooting in Morocco touches off a story spanning 3 continents in this 2006 Gonzalez Inarritu film","Babel"
"AUTHORS' MIDDLE NAMES","$3500","Mark Twain's real middle name","Langhorne"
"A DICKENS OF A STORY","$3500","The title of this novel refers to a residence in Hertfordshire",""Bleak House""
"ON THE BATTLEFIELD","$3500","(<a href="http://www.j-archive.com/media/2005-10-06_DJ_04.jpg" target="_blank">Jon of the Clue Crew shows a map on a monitor.</a>)  A landing by Australian and New Zealand forces was driven back by future Turkish leader Ataturk in <a href="http://www.j-archive.com/media/2005-10-06_DJ_04a.jpg" target="_blank">this</a> WWI battle","Gallipoli"
"CAMBRIDGE (THE OTHER ONE)","$3500","Though he was an Oxford graduate, he was selected to design the library at Trinity College in the 1670s","Sir Christopher Wren"
"THE GOLDEN GLOBE AWARDS","$3500","She won 4 times for "Sister Kenny", "Auntie Mame", "Mourning Becomes Electra" & "Gypsy"","Rosalind Russell"
"EXPLORERS","$3500","In 1769 he & the crew of the Endeavour built Fort Venus on Matavai Bay in Tahiti","Sir James Cook (Captain Cook)"
"-ISMS","$3500","The practices of some extreme Protestants of the Reformation era; or any moral strictness","puritanism"
"3 LITTLE LETTERS","$3500","Headquartered in Atlanta, this agency, established in 1946, grew out of a U.S. anti-malaria program","the CDC"
"GREAT CONDUCTORS","$3500","He studied medicine at St. Xavier's College in India before becoming a conductor","Zubin Mehta"
"OPERA","$3500","Composer who turned Victor Hugo's play "Le Roi S'Amuse" into "Rigoletto"","Giuseppe Verdi"
"LET'S LOOK TO THE STARS","$3500","In 1862 Alvan Clark discovered the first White Dwarf, a companion of this star also called Alpha Canis Majoris","Sirius"
"GOOD MANORS","$3500","A racquet game derives its name from this manor house in Gloucestershire","Badminton"
"LOOK TO THE FUTURE","$3500","Legend says his tomb reads "Rex Quondum, Rexque Futurus", "The Once And Future King"","King Arthur"
"'BOUT 100 YEARS AGO","$3500","In 1904 this act was first applied to dissolve the Northern Securities Co., which was formed by a big merger","Sherman Antitrust Act"
"TRANSPORTATION","$3500","On the BBC's "Cranford", set in the 1840s, the title village freaks out because this is coming","a train (or railway)"
"ANATOMY","$3500","Prominent zygomatic bones, considered an attractive facial feature","cheek bones"
""G-P-S"","$3500","Horripilation is the medical term for this skin condition","goose bumps (goose pimples accepted)"
"BRITISH POETS","$3500","In 1883 Queen Victoria gave this poet laureate the title "Baron of Aldworth & Freshwater"","Alfred Lord Tennyson"
"FICTIONAL CHARACTERS","$3500","She was the first Mrs. De Winter","Rebecca"
"BABY TALK","$3500","One who brings peace, or this object that soothes baby, from the Latin for "peace"","a pacifier"
"POETRY","$3500","He not only wrote "To Celia", he wrote "Come, My Celia" as well","Ben Jonson"
"DOUBLE MEANINGS","$3500","As the gardeners planted a 12-foot ___ around his estate, he asked if I wanted to invest in his ___ fund","hedge"
"BASEBALL","$3500","(Hi, I'm Mike Piazza)  On Sept. 1, 1992 I made my major league debut at this Chicago Cubs stadium with a 3-for-3 day at the plate","Wrigley Field"
"POPULATION-POURRI","$3500","Of cities in titles of Shakespeare's plays, this Mediterranean capital has the highest population","Athens"
"LIBRARIES","$3500","Robert Frost & Daniel Webster collections are housed at a special collections library at this Ivy League school","Dartmouth"
"PEN NAMES","$3500","H.H. Munro published his stories under this potent potable name","Saki"
"CINEMA MANIA","$3500","It's the better known name of actor Carlos Irwin Estevez","Charlie Sheen"
""EGO" MANIAC","$3500","A Spanish city, or Spanish guitarist Andres","Segovia"
