"MILITARY SLANG","$1300",""SAR" stands for this, the effort to extract a downed aircrew in a combat zone","search and rescue"
"SPELLINGE WYTH GEOFFREY CHAUCER","$1300","In the first line of "The Canterbury Tales" this calendar word is spelled to end with a double L","April"
"BETTER ASK FOR DIRECTIONS","$1300","From its derivation, if you turn sinister, you've gone in this direction","left"
"TRAIN SONGS","$1300","The title destination of the train in <a href="http://www.j-archive.com/media/1990-11-15_J_21.mp3">this</a> 1973 No. 1 hit:  <i>"L.A. proved too much for the man..."</i>","Georgia"
"PATRON","$1300","Harry Kessler, known as "The Red Count", was a patron of this Norwegian artist who painted him using lots of red","Edvard Munch"
"THE MOVIES","$1300","Star of 2 films & a Mexican soap opera whose home from 1985 to 1996 is seen <a href="http://www.j-archive.com/media/1997-06-26_J_20.jpg" target="_blank">here</a>:","Keiko, the killer whale"
"MULTIPLE CHOICE","$1300","Of the 27 current network sitcoms, the 2 whose titles end with question marks","Who's The Boss? and You Again?"
"NAMES FROM THE PAST","$1300","It was while covering this case in Paris that Theodor Herzl figured that Jews needed their own homeland","the Dreyfus Affair"
"1989","$1300","Chemist B. Stanley Pons & Martin Fleischman claimed to have devised a room temperature version of this","Cold/Nuclear Fusion"
"PRISON PROSE","$1300","Hitler's chief architect, he wrote "Spandau:  The Secret Diaries" of his time in prison for war crimes","Albert Speer"
"FOREIGN FUNDS","$1300","You'll need money named for this explorer to buy a shipload of canal supplies in Panama","Vasco de Balboa"
"LANGUAGES","$1300","It's the only Warsaw Pact nation in which a Romance language is official","Romania"
"VICE PRESIDENTIAL CANDIDATES","$1300","In 1972 this man replaced Thomas Eagleton as George McGovern's running mate","Sargent Shriver"
"AUTHORS' CHARACTERS","$1300","Moses Elkanah Herzog, Eugene Henderson, Von Humboldt Fleisher","Saul Bellow"
"CONTINENTAL CONGRESS PRESIDENTS","$1300","He was president from May 24, 1775 to October 29, 1777","John Hancock"
"GETTING POSSESSIVE","$1300","This song was written to tease a Civil War sergeant who had the same name as the abolitionist","John Brown's Body"
"THE SECRETARY OF STATE WHO...","$1300","...survived an assassination attempt on the night his boss was shot","Seward"
"OH WHAT A YEAR!","$1300","George V dies, Jesse Owens wins 4 gold medals, Spanish Civil War erupts","1936"
"SHAKESPEARE","$1300","Shakespearean character who speaks the lines heard <a href="http://www.j-archive.com/media/1997-11-07_DJ_07.mp3">here</a>:   <i>"O, I die, Horatio; The potent poison quite o'er-crows my spirit: ...the rest is silence"</i>","Hamlet"
"ANNIVERSARY GIFTS","$1300","In 1989 the U.S. banned imports of this, the traditional gift for year 14","Ivory"
"THE 1970s","$1300","In 1972 Mujibur Rahman became the first PM of this new Asian nation for which a concert was held in 1971","Bangladesh"
"HELEN KELLER","$1300","For teaching Helen to communicate, this woman earned the nickname “The Miracle Worker”","(Anne) Sullivan"
"YOUNG STARS","$1300","Actress seen here in the close-ups only; she never left the ground during filming","Anna Paquin"
"PRO FOOTBALL","$1300","The Pro Football Hall of Fame in Canton, Ohio is on a street named for this longtime owner-coach","George S. Halas"
"HISTORIC PLACES","$1300","This industrialist stocked the woodlands around his home, Fair Lane, with about 300 deer","Henry Ford"
"EXPLORERS","$1300","No one knows the exact area in North America which this explorer claimed for England in 1497","John Cabot"
"GET YOUR PEANUTS!","$1300","The Virginia type of peanuts is what's sold at these events, as mentioned in a song written in 1908","baseball games"
"U.S. GEOGRAPHY","$1300","Cities on this river include Aliquippa, Pennsylvania & Louisville, Kentucky","the Ohio River"
"MORE OPERATIC DEMISES","$1300","In a Melville-inspired opera, this young sailor is hanged from the yardarm of the H.M.S. Indomitable","Billy Budd"
"WORLD POLITICS","$1300","1 of 4 Latin American countries in the Contadora group","(1 of) Colombia, Mexico, Panama, & Venezuela"
"FILMS OF THE '90s","$1300","1996 film that features the love theme heard <a href="http://www.j-archive.com/media/1997-11-03_DJ_05.mp3">here</a>:","Jerry Maguire"
"COUNTRIES OF THE WORLD","$1300","The island of Corsica belongs to France; Sardinia, 7 miles away, belongs to this country","Italy"
"BIOLOGY","$1300","Coral, horse, oyster & parasol are types of this fungus","Mushrooms"
"SAT: MATH","$1300","In 90 minutes a minute hand will travel this many degrees","540 (360 + 180)"
"PLEDGES & OATHS","$1300","The pledge written for this kids' sporting organization ends, "Win or lose I will always do my best"","Little League Baseball"
"LITTLE ROCK","$1300","Pebbles called gastroliths are found in this part of a bird that goes through a daily grind","the gizzard"
"POLITICALLY CORRECT","$1300","Eleanor Holmes Norton is a Georgetown prof as well as the congresswoman for this place","District of Columbia"
"ISLANDS","$1300","This Caribbean island in the Leeward group has both French & Dutch sections","St. Martin/Maarten"
"FILM BIOGRAPHIES","$1300","James Mason portrayed this German in both "The Desert Fox" & "The Desert Rats"","Erwin Rommel"
"GAMES","$1300","Frankly, Miss Scarlet, these are 2 of the weapons in the original game of Clue","(2 of) candlestick, knife, pipe, revolver, rope, & wrench"
"MAMMALS","$1300","Found in Madagascar, it's the endangered primate seen here:","Ring-tailed lemur"
"BORN IN IRELAND","$1300","Nickname of labor activist Mary Jones, born in Ireland in 1830, died in Maryland in 1930",""Mother" Jones"
"MAMMALS","$1300","The leopard that exhibits melanism is commonly known as this","a black panther"
"AD WEAR","$1300","The girl on this brand's label wears a yellow dress & stands under an umbrella","Morton's Salt"
"TALKIN' BASEBALL","$1300","The 1982 World Series was known as the "Suds Series" because these 2 teams had beer connections","Milwaukee Brewers & St. Louis Cardinals"
"BABY TALK","$1300","One who appeases or mollifies","Pacifier"
"GUM COMPANIES","$1300","The Royal Swedish Navy's smoking ban on submarines led to the development of this brand of gum","Nicorette (for those who still needed the nicotine)"
"DOUBLE-LETTERED CREATURES","$1300","New evidence says the whale may be related to this African mammal, also a heavyweight","hippopotamus"
"THE WAR OF 1812","$1300","Shot was seen bouncing off the sides of this American frigate during its battle with the Guerriere","U.S.S. Constitution ("Old Ironsides")"
"WORLD GEOGRAPHY","$1300","City in which you can see the following view: [Sugarloaf Mountain]","Rio de Janeiro"
"TAKE A LETTER","$1300","First initial shared by author Rider Haggard & General Norman Schwarzkopf","H"
"NOVEL IDEAS","$1300","In a 1948 novel he wrote, "Pearls were accidents & the finding of one was luck, a little pat on the back by God"","(John) Steinbeck"
"VOCABULARY","$1300","This antonym of pacifistic often precedes arts & law","Martial"
"UNUSUAL PETS","$1300","The Japanese giant salamander is the largest of these animals that spend part of their lives in the water","amphibians"
"THE Y2K BUG","$1300","To show it's safe, Jane Garvey, head of this U.S. administration, plans to be in the air as the year 2000 arrives","FAA (Federal Aviation Administration)"
"VICE PRESIDENTS","$1300","This ex-VP took the presidential oath of office from Judge Sarah Hughes, the first woman to administer it","Lyndon Johnson"
"HOTEL NAMES","$1300","Muppets commenting from the balcony in <a href="http://www.j-archive.com/media/1984-12-05_DJ_22.mp3">the following</a>","Statler and Waldorf"
