"CONGRESSIONAL MISDEMEANORS","$2100","In 1921 Congress censured Rep. Thomas Blanton for inserting "obscene matter" into this publication","the Congressional Record"
"WITH THE GOOD BOOK","$2100","This Old Testament book details the careers of Othniel, Gideon & Samson","Judges"
"MADE THEM CRY","$2100",""Poyekhali!"  ("Let's Go!" in Russian) was his cry April 12, 1961","Yuri Gagarin"
"THE COIN BOX","$2100","For luck on his 1961 space flight, Gus Grissom took along some of these dimes last produced in 1945.","Mercury dimes (or winged liberty dimes)"
"NEW YORK CITIES","$2100","Odysseus might call this city home as it shares its name with the island he was from","Ithaca"
"WRITERS AT REST","$2100","After his death in 1968, some of his ashes were scattered along the California coast, the rest were buried in Salinas","(John) Steinbeck"
"SOUNDS LIKE ONE LETTER","$2100","It can precede cucumber, cow or floor","sea"
"ARTISTS & THEIR WORKS","$2100","This artist famed for his mobiles created a miniature circus that's in the Whitney Museum of American Art","Alexander Calder"
"BALLROOM BLITZ","$2100","Wham's hit "Wake Me Up Before You Go-Go" mentions this American dance of the 1930s & '40s","the jitterbug"
"FAMOUS AMERICANS' HOMES","$2100","If he could have gone home again, it might have been to his mother's Asheville, N.C. boarding house, now a landmark","Thomas Wolfe"
""OP" CULTURE","$2100","The mistaken use of a word in place of a similar-sounding one, often with humorous effect","a malaprop"
"GEE, I'M A TREE","$2100","The name of this tree comes from a Native American word for a dish made from its nuts, pocohiquara","Hickory"
"FOOD, GLORIOUS FOOD","$2100","The name of these sugar, egg white & coconut cookies comes from the same root word as a pasta","macaroons"
"SPELL CHECK","$2100","Overflow with knowledge & spell...","C-O-R-N-U-C-O-P-I-A"
"THE SCREAM ACTORS GUILD","$2100","This 1922 F.W. Murnau drama, seen <a href="http://www.j-archive.com/media/1998-03-31_DJ_03.wmv">here</a>, was one of the world's first horror movies:","Nosferatu"
"NEW YORK CITY","$2100","(VIDEO DAILY DOUBLE): Travel writer Stephen Birnbaum calls the building "The Princess of the Skyline"","The Chrysler Building"
"QUOTATIONS","$2100","John Adams said that a "Useless man is called a disgrace, that 2 are called a law firm, & 3 or more become" this body","Congress"
"ARTISTS","$2100","(<a href="http://www.j-archive.com/media/2006-12-27_DJ_28.jpg" target="_blank">Sarah of the Clue Crew reports from the Hermitage in Saint Petersburg.</a>) The Hemitage's only work by this Englishman is his <a href="http://www.j-archive.com/media/2006-12-27_DJ_28a.jpg" target="_blank">"Portrait of a Lady in Blue"</a>; he really liked the color blue","Gainsborough"
"WORLD GEOGRAPHY","$2100","La Guajira Peninsula is shared by Colombia & this neighbor to the east","Venezuela"
"AMERICAN ARCHITECTS","$2100","This Finnish American not only designed Dulles Intl. Airport, he also created furniture, especially chairs","Eero Saarinen"
"THE CONTINENTS","$2100","Besides the Amazon, 1 of the other 4 river systems that drain South America","River Plate (Orinoco, San Francisco, or Magdalena)"
"THE SUN","$2100","More than 95% of the sun's mass consists of these 2 elements","Hydrogen & Helium"
