"WORD ORIGINS","$4800","This compass direction may come from the Proto-Germanic for "to the left of the rising sun"","north"
"MOUNTAINS","$4800","Geological evidence shows that this 5,000-mile mountain chain may extend south into Antarctica","the Andes"
"NATION STATION","$4800","Cagayan State University & Bataan Polytechnic are colleges in this nation","the Philippines"
"FUNNY HATS","$4800","The name of this often brimless hat, popular in the 1920s, is French for "bell", after the shape of the hat","a cloche"
"COUNTRY RHYME TIME","$4800","A southwest African shinbone","a Namibia tibia"
"FOLK ETYMOLOGY","$4800","To get this word for a smelly varmint, we anglicized the French for "feline that eats poultry"","polecat"
"PLAQUES","$4800","A plaque in the Louisiana state capitol marks the site of this violent event of Sept. 8, 1935","the assassination of Huey Long"
"LET'S CHECK OUT SOME COLLEGES","$4800","Founded by French missionaries in 1842, this Indiana univ. first admitted women in 1972, so you can now go, girl!","University of Notre Dame"
"AN ATTRACTIVE PREPOSITION","$4800","When not in its usual time context, it can mean "in the presence of"","before"
"SHAKE, SHAKE, SHAKE","$4800","These, like the thrust type, are defined as narrow zones where rock masses move in relation to one another","faults"
"GIVE ME AN "H"","$4800","Often misused, this Greek term means the common people, or the masses","hoi polloi"
"KING JAMES BIBLE QUOTATIONS","$4800",""A soft answer turneth away wrath; but grievous words stir up anger" is one of this book's adages","Proverbs"
"OPERAS BY CONTINENT","$4800",""Turandot"","Asia"
"POETS & POETRY","$4800","It's the title of the Longfellow poem that begins, "Under the spreading chestnut tree"",""The Village Blacksmith""
"YOU'RE SUCH AN IDIOM!","$4800","It describes a small, out-of-the-way place, or an aperture in Hadrian's famous structure","a hole in the wall"
"AMERICAN ART & ARTISTS","$4800","In 1970 sculptor Judy Cohen legally changed her last name to this, the city of her birth","Chicago"
"PRIME NUMBER, PLEASE","$4800","Of V, X, L, D or C, the prime number","V (5)"
"WORLD HISTORY","$4800","His 5 classics were canonized during the Han Dynasty","Confucius"
"FRUIT BOWL","$4800","Sugarloaf, Red Spanish, Hilo","pineapples"
"PUBLISH OR PERISH","$4800","This writer was working on a novel, "Le Premier Homme", when he was killed in a car accident","(Albert) Camus"
"17-LETTER WORDS","$4800","This adjective means "thwarting an intended goal", like living on credit while trying to save money","counterproductive"
"A LITTLE "R" & "R"","$4800","In China, it's called Yuan Jiang; in Vietnam, Song Hong","Red River"
"SAY IT IN LATIN","$4800",""From the chair of authority"","Ex cathedra"
"FESTIVALS & CELEBRATIONS","$4800",""Mountaineers are always free" to attend Mountaineer Week in Morgantown in this state","West Virginia"
