"MONEY SLANG","$2200","The shell of this mollusk is composed chiefly of calcium carbonate","a clam"
"TIME TO CONVERT","$2200","You do the math: -40 degrees on the Fahrenheit temperature scale equals this on the Celsius scale","-40"
"CHEKHOV, PLEASE","$2200","The plot shows Mme. Ranevsky is the owner of this title Chekhov plot","The Cherry Orchard"
"MERGERS & ACQUISITIONS","$2200","In an $80 billion deal these 2 oil companies joined forces in 1999 in the biggest merger up to that time","Exxon & Mobil"
"OF MILK","$2200","Mongolians cool off with airag, a slightly fermented version of this alliterative liquid","mare's milk"
"NAME THAT PLANET","$2200","A year on this planet is only 88 days long","Mercury"
"I HEAR A SYMPHONY","$2200","His Third Symphony in E Flat Major is known as "Eroica"","Beethoven"
"AROUND THE BIBLE","$2200","In the Book of Judges, she's the only female judge mentioned by name","Deborah"
"SHAKESPEAREAN ACTORS","$2200","When he directed "King Lear" onstage in the early '90s, he cast Emma Thompson as the fool","Kenneth Branagh"
"INTERNATIONAL MAGAZINES","$2200","One of Cosmopolitan's 58 international editions is in this country to which we owe the word "cosmopolitan"","Greece (Greek accepted)"
"STATE CAPITALS","$2200","A statue of Ethan Allen stands within the portico of the state capitol building in this city","Montpelier"
"U.S. GOVT. ABBREV.","$2200","Sort of like the Peace Corps, only local: VISTA","Volunteers in Service to America"
"ELEMENT ETYMOLOGY","$2200","Although a soft, light metal, it has a name from the Greek for "stony"","lithium"
"KING OF QUEEN","$2200","Elizabeth Bowes-Lyon, formerly Duchess of York","George VI"
"WHO APPOINTED ME TO THE SUPREME COURT?","$2200","Antonin Scalia","Ronald Reagan"
"LITERARY HODGEPODGE","$2200","Part I of this 1995 Gregory Maguire novel that inspired a musical is called "Munchkinlanders"","Wicked"
"FLIGHT SIMULATION","$2200","(Sarah of the Clue Crew sits in a flight simulator) As technology advances keyboards, mouse buttons and trackballs have replaced dials and the state-of-the-art side-stick has replaced the control column or yoke that controls the 3 axes:  roll, yaw, and <a href="http://www.j-archive.com/media/2011-05-17_J_28.wmv">this</a> up-and-down movement","pitch"
"ART MUSEUMS","$2200","A painting of Isaac Newton by Godfrey Kneller is one of the gems of this London museum with a 3-word name","the National Portrait Gallery"
"NEW ZEALAND","$2200","Auckland is the largest city on North Island; this the largest on South Island","Christchurch"
"WORDS BORROWED BY THE INTERNET","$2200","It was a marketplace or public square before it became an online area to post discussions","a forum"
"T-R-L","$2200","It's the lateral lobe of each cerebral hemisphere, in front of the occipital lobe","temporal"
""F" WORDS","$2200","In 1957 Strom Thurmond engaged in one for 24 hours & 18 minutes, speaking against a civil rights bill","Filibuster"
"A DATE WITH HISTORY","$2200","Many still remember that it was on this December date in 1941 that the U.S. officially entered World War II","December 8th"
"YOU'RE FIRED!","$2200","In 1978 Handy Dan Hardware axed Arthur Blank-- but he did okay, co-founding this chain in Atlanta","Home Depot"
"D.C. COMICS","$2200","A T-shirt promoting these 2 fake news stars as 2008 running mates promised "truthiness and justice for all"","Jon Stewart & Stephen Colbert"
"SEÑOR CLASS","$2200","Señor Garcia's geography test included Cabo de Buena Esperanza, which is on this continent","Africa"
"A BYZANTINE CATEGORY","$2200","In the 1370s these people got Gallipoli from the Byzantine Empire; later they got the whole Empire","the Ottomans (or Ottoman Turks)"
"MILITARY TRAINING BASES","$2200","This Missouri fort is named for Teddy Roosevelt's superior officer in Cuba","Fort Leonard Wood"
"GRADE","$2200","Ninth graders know that electrically neutral atoms have the same number of these 2 particles","protons & electrons"
"JAPANESE BUSINESS & INDUSTRY","$2200","This brand name meaning "precision" first appeared on Hattori's watches in 1924","Seiko"
"LITERATURE","$2200","Meursault is the rather cold, effectless narrator of this Camus novel","The Stranger"
"WORLD CITIES","$2200","Considered the home of Japanese drama, especially puppet theater, it's Japan's third largest city","Osaka"
"NFL TEAM MASCOTS","$2200","Sourdough Sam","49ers"
"THE ARMY-NAVY GAME","$2200","Army probably should have had the edge at the 1926 game, played at this newly dedicated Chicago field","Soldier Field"
"BY THE NUMBERS","$2200","In Enrico Caruso's 1904 contract with Victor, he demanded 50 cents for every aria recorded on these","78s"
