"CHINESE CALENDAR ANIMALS","$2500","The only 2-letter sign, it represents solid dependability, method & routine","the ox"
"OPERA","$2500","Mozart opera in which the count tries to thwart & postpone his valet's wedding","The Marriage of Figaro"
"SCIENTISTS","$2500","His 1637 "Discours de la methode" prefaced a series of essays on optics, meteorology, and geometry","Rene Descartes"
"NOVELISTS","$2500","He followed his first novel, "Appointment in Samarra", with "BUtterfield 8"","John O'Hara"
"EPONYMS","$2500","The name of this Trojan prince who was killed by Achilles is now used as a verb meaning to bully","Hector"
"SURVIVAL AT SEA","$2500","(<a href="http://www.j-archive.com/media/2010-06-04_DJ_12.wmv">Kelly of the Clue Crew shows a map on the monitor.</a>)  Better at navigating than handling subordinates, he was put adrift in a 20-foot boat in 1789 & sailed 3,600 miles from near Tonga to <a href="http://www.j-archive.com/media/2010-06-04_DJ_12a.jpg" target="_blank">Timor</a>","Captain Bligh"
"THEATRE AROUND THE WORLD","$2500","There's a "method" behind his founding of the Moscow Art Theatre with Nemirovich-Danchenko","(Constantin) Stanislavski"
"AROUND WASHINGTON, D.C.","$2500","It was once known as "Presidents Park" but perhaps this name for it looks better on a "Marquis"","Lafayette Park"
"THE NEW TESTAMENT","$2500","In Luke he is quoted as saying, "I, having examined him before you, have found no fault in this man"","(Pontius) Pilate"
"THE 1950s","$2500","The '50s saw the arrival of the word "neato" & of this defense org. that included the U.S., Thailand & the Philippines","SEATO (Southeast Asia Treaty Organization)"
"'56","$2500","En route to New York, this ship collided with the Stockholm in dense fog in the North Atlantic on July 25","the Andrea Doria"
"POLITICAL LEADERS","$2500","4-time governor who used the following song in his 1928 presidential campaign:","Alfred E. Smith"
"SCIENCE & NATURE","$2500","(<a href="http://www.j-archive.com/media/2008-12-22_DJ_06.jpg" target="_blank">Sarah of the Clue Crew presents from the Stanford Accelerator Center.</a href="http://www.j-archive.com/media/2008-12-22_DJ_06.jpg" target="_blank">)  Particle accelerators come in 2 types, circular, and this one here at Stanford, in which particles approach the speed of light, as they zip along a 2 mile track","linear"
"ANAGRAMS OF COLORS","$2500","A purplish red anagrams to this person of great influence, especially in business","magnate (an anagram of magenta)"
"RELIGION","$2500","At a deer park, Buddha taught the path of this many parts, part of the 4 Noble Truths","eight (eightfold accepted)"
"THE 18TH CENTURY","$2500","This bishop for whom a California university city is named wrote, "Westward the course of empire takes its way"","George Berkeley"
"I LEARNED IT FROM SHAKESPEARE","$2500","Heed this "Hamlet" character's advice that "the apparel oft proclaims the man"","Polonius"
"IN THE DICTIONARY","$2500","This military rank comes from a French phrase for "place holding"","lieutenant"
"NEWSPAPERS","$2500",""The newspaper of Silicon Valley", this San Jose paper got its name from another element mined in the area","the San Jose Mercury News"
"ISAAC-LY","$2500","In 2001 the Hayden Planetarium in NYC hosted the first annual memorial panel debate named for this sci-fi author","Isaac Asimov"
"ANIMAL TALK","$2500","Darwin supporter T.H. Huxley said man shouldn't "be ashamed of having" this large animal "for his grandfather"","ape"
"OLYMPIC FACTS","$2500","He said he threw his 1960 gold medal into the Ohio River after being denied service at a whites-only diner","Muhammad Ali (Cassius Clay)"
"QUOTES!","$2500","He penned the immortal 1902 line "The horror!  The horror!"","Joseph Conrad"
"ALABAMMY BOUND","$2500","This rocket that took the astronauts to the Moon was conceived & designed in Huntsville","the Saturn V rocket"
"THE GOOD OLD, OLD DAYS","$2500","He tamed Bucephalus & cut the Gordian knot","Alexander the Great"
"WATCH YOUR TONGUE","$2500","With nearly 50 million speakers, this Bantu language is the most widely spoken in Africa","Swahili"
"ENDS IN "H"","$2500","The only state capital ending in "H", it was named for an English soldier & courtier","Raleigh"
"POLITICIANS","$2500","Alaska's second most populous city is named for this man who was vice president under Teddy Roosevelt","Charles Fairbanks"
