"SCIENCE CLASS","$5000","Of the 6 noble gases on the periodic table, it is the lightest","helium"
"IN THE DICTIONARY","$5000","This word for someone who walks comes from the Latin for "foot"","pedestrian"
"BIBLICAL PEOPLE & PLACES","$5000","Ezra was the leader of the Jews who returned from this land, by whose waters they had sat down & wept","Babylon"
"POLITICAL TALK","$5000","According to the League of Women Voters, an "empty chair" one of these should be canceled","debates"
"FLOWERS","$5000","These flowers blooming in a Flanders cemetery during WWI inspired a famous poem by Major John McCrae","poppies"
"PEARLS OF WISDOM","$5000","A 17th century writer: "Angling can be said to be so like the mathematics, that it can never be fully learnt"","Izaak Walton"
"IT CAME FROM THE NEW WORLD","$5000","Also known as butter beans, they were, prior to being exported to Europe, a diet staple of the Inca","lima beans"
"AT THE CLEVELAND CLINIC","$5000","(<a href="http://www.j-archive.com/media/2012-01-11_DJ_30.jpg" target="_blank">Jimmy of the Clue Crew reports from the Cleveland Clinic.</a>)  Robin Williams thanked the Cleveland Clinic team for his heart surgery, saying after getting a replacement one of these from a cow, "the grazing's been fun"","a valve"
"ALL IN YOUR MIND","$5000","This measurement was originally measured by dividing mental age by calendar age","IQ (intelligence quotient)"
"FACTS & FIGURES","$5000","A pen with 1,400 diamonds depicting a mountain range was created in 2006 to celebrate this company's 100th anniversary","Montblanc"
"MED. ABBREV.","$5000","CTS, carpal tunnel syndrome, can be an RSI, this kind of injury","repetitive stress injury"
"MI CASA ES SU CASA","$5000","The convent named for this saint is on the site of her birthplace in Avila","St. Teresa (of Avila)"
""A" IN SCIENCE","$5000","Metabolic imbalances can cause this, an electrical disturbance that alters the heartbeat","arrhythmia"
"CHARITY","$5000","It was founded in 1887 to coordinate 22 Denver charities","the United Way"
"SAME FIRST & LAST LETTER","$5000","It's the part of a racetrack between the last turn & the finish line","the homestretch"
"ANAGRAMMED CANADIAN PROVINCES","$5000","A HACKSAW NEST","Saskatchewan"
"FUN WITH OPERA","$5000","Beniamino Gigli was well known for singing the role of this scholar in "Mefistofele"","Faust"
"CARL SAGAN","$5000","Sagan was co-author of the first scientific paper to predict that this weather condition would follow atomic war","nuclear winter"
"CANADIAN HISTORY","$5000","The 1947 discovery of the Leduc fields began an oil boom in this western province","Alberta"
"MUSIC","$5000","(<a href="http://www.j-archive.com/media/2005-03-15_DJ_18.jpg" target="_blank">Cheryl of the Clue Crew reports from a chalkboard.</a>)  In the treble clef, the lines of the staff are E-G-B-D-F, so the spaces are known by this anatomical acronym","FACE"
"THE NEXT STATE IN ALPHABETICAL ORDER","$5000","After Nevada","New Hampshire"
"FINALS","$5000","In contrast to James Joyce, Joseph Heller titled his final novel "A Portrait of an Artist" as this","an Old Man"
"THE LEAGUE OF NATIONS","$5000","This emperor pleaded for help but the League did nothing to stop Italy's 1935 invasion of his country","Haile Selassie"
"DUTCH TREATIES","$5000","In 1958 the Netherlands & 2 other Low Countries signed a treaty creating this economic union","BENELUX (Belgium, Netherlands & Luxembourg)"
"4-LETTER WORDS","$5000","An accent over the last letter turns a word meaning disabled into this fabric with metallic threads","lamé"
"PLEASE MR. POSTMAN","$5000","Formerly called book rate, this type of mail lets you send books, videos, CDs & DVDs at a slower, reduced rate","Media Mail"
"ALLITERATIVE RESPONSES","$5000","This term's original meaning was cash that a woman carries on a date in case she has to ditch her escort","mad money"
"EVEN STEPHEN","$5000","Elected to the U.S. Senate from Illinois in 1847, he advocated the annexation of Cuba","Stephen Douglas"
"SEE "NN"","$5000","2 of the 4 states with "NN" in their names","(2 of) Connecticut, Pennsylvania, Tennessee, & Minnesota"
"THE TESTAMENT","$5000",""After these things Paul departed from Athens, and came to Corinth"","Acts (of the Apostles)"
"BEFORE & AFTER","$5000","Drew Carey game show that's constitutionally guaranteed by the second amendment","The Price is Right to bear arms"
"50 YEARS OF TV","$5000","The news channel known by these 5 letters began in 1996 with innovations like web links","MSNBC"
"THE FIRTH OF FORTH","$5000","Dunfermline, a town on the Firth, was the birthplace of this American industrialist, & benefited from his charity","(Andrew) Carnegie"
"FAMOUS PAINTERS","$5000","This Venetian's "Assumption of the Virgin" of 1516-18 is known for the vivid red of the virgin's robe","Titian"
"LIFE IN THE FAST LANE","$5000","Considered the world's fastest ball game, its name comes from Basque words meaning "merry festival"","jai alai"
"HEY, JUDE LAW!","$5000","Jude was Sean Penn's beast of (Jack) Burden in this 2006 film based on a Robert Penn Warren novel","All the King's Men"
"THEY'RE NO. 1!","$5000","Riyals actually gain value in Qatar--it has the world's lowest rate of this, negative 3.9%","inflation"
"THE MOORE THE MERRIER","$5000","Elected to the U.S. Senate 8 times, his middle name is Moore","Edward M. ("Ted") Kennedy"
"BALANCHINE BALLETS","$5000","The 3 muses who appear in Balanchine's ballet "Apollo" are Polyhymnia, Calliope & this muse of the dance","Terpsichore"
"AFRICAN CITIES","$5000","As luck would have it, the 1942 film named for this city opened 3 weeks after the Allies landed there","Casablanca"
"GEOMETRY","$5000","(<a href="http://www.j-archive.com/media/2008-09-16_DJ_28.jpg" target="_blank">Kelly of the Clue Crew reads the clue shows a triangle with two angles labeled on the monitor.</a>)  In this triangle, if angle A is 42 degrees and angle B is 60 degrees, then angle C has to equal this","78 degrees"
"VOCABULARY","$5000","To withdraw from a case as a judge to avoid any semblance of bias","recuse"
"ALL THINGS BRITISH","$5000","One of the 2 crowned English kings since 1066 whose royal name is not followed by a number","John (or Stephen)"
"THE LABORS OF HERCULES","$5000","The work seen here shows Hercules in his second labor doing battle with this monster","Hydra"
"ADJECTIVES TO USE IN VEGAS","$5000","From the Latin for "great-souled", it will describe your immense generosity after you win big bucks","magnanimous"
"SCIENTISTS","$5000","Augustin-Jean Fresnel used this treatment of light to make new lighthouse lenses; Edwin Land built a company on it","polarization"
"5 OTHER SENSES","$5000","You seem to feel you're owed a lot; you have a real sense of this, the right to guaranteed govt. benefits","entitlement"
"ASIAN HISTORY","$5000","1946's Linggarjati Agreement gave grudging Dutch recognition to the autonomy of this island country","Indonesia"
"ARCHITECTURE","$5000","Cupolas are small domes, but can be pointy instead of dome-shaped when found on these mosque towers","minarets"
"EARLY MAN","$5000","A major Homo erectus find took place at the Zhoukoudian Cave near this major city","Beijing (Peking)"
"AMERICAN WOMEN","$5000","This democrat was elected to the House of Representatives from New York's 9th Congressional District in 1978","Geraldine Ferraro"
"RAIDERS","$5000","Cecil Rhodes' attempted invasion known as the Jameson Raid set the stage for this war","the Boer War"
"SCREEN QUEENS","$5000","In a 1971 movie Vanessa Redgrave & Glenda Jackson reigned supreme as these 2 rival monarchs","Queen Elizabeth (I) & Queen Mary (Stuart)"
"ALSO A CHESS PIECE","$5000","2 historical books in the Old Testament","Kings"
"THE BRAIN","$5000","The occipital lobe is devoted to this sense","Sight"
"OWED ON A GRECIAN URN","$5000","For building the Parthenon as leader of Athens, I say to the citizens: you owe me! & please take better care of it","Pericles"
"ENDURANCE","$5000","(VIDEO DAILY DOUBLE): "(Hi, I'm astronaut Wendy Lawrence aboard the space shuttle Discovery.  Many space shuttle missions have taken U.S. astronauts to the orbiting Russian space station Mir.)  This woman who spent six months on Mir in 1996 holds the U.S. astronaut record for consecutive days in space"","Dr. Shannon Lucid"
"ACTORS & MOVIE ROLES","$5000","The mysterious title character Ralph Fiennes played in this 1996 film was actually Hungarian","The English Patient"
"I'M SO HOT","$5000","Though it bears the name of a state in Mexico, this pepper sauce was invented in Louisiana","Tabasco"
"THE MOUNTAIN WEST","$5000","These mountains west of the Hudson take their name from the Dutch for "Wildcat Creek"","the Catskills"
"GOVERNMENT & POLITICS","$5000","(<a href="http://www.j-archive.com/media/2009-04-15_DJ_15.jpg" target="_blank">Kelly of the Clue Crew describes some math with the aid of the monitor.</a>)  When it comes to congress, if the U.S. population of 300 million were simply divided by 435, Nebraska, <a href="http://www.j-archive.com/media/2009-04-15_DJ_15a.jpg" target="_blank">for example</a>, would have 2.48 congressmen; so a <a href="http://www.j-archive.com/media/2009-04-15_DJ_15b.jpg" target="_blank">complex formula</a> covers this process of handing out seats","apportionment"
"AFRICAN CAPITALS","$5000","They are the two capitals located on the banks of the Nile","Cairo & Khartoum"
"BRITISH ART & ARTISTS","$5000","In 1768 this portraitist was unanimously elected President of the Royal Academy; he was knighted in 1769","Sir Joshua Reynolds"
"WISDOM OF THE AGES","$5000","Pindar knew these "Have a longer life than deeds"","Words"
"BULGARIA","$5000","The first important Bulgarian novel was Ivan Vazov's "Under the Yoke"--this empire's yoke","the Ottoman Empire"
"WHAT'S OPERA, DOC?","$5000","Marcello fetches a doctor, but Mimi still dies, leaving Rodolfo heartbroken at the end of this opera","La bohème"
"UNUSUAL TREES","$5000","Hamamelis virginiana gets this common name from the use of its branches to find water, my pretty","Witch-hazel"
"1900 EVENTS","$5000","This future state became a possession in 1898 & a territory in 1900","Hawaii"
"FROM THE GREEK","$5000","The punctuation mark is from the Greek for "limb"; the organ is from the Greek for "large intestine"","a colon"
