"DRAMA QUEENS","$1500","In 1935 & '36 Helen Hayes reigned for 517 Broadway performances as this queen who reigned for 63 years","Victoria"
"WORDS OF THE WRITER","$1500",""'Do all lawyers defend n-negroes, Atticus?'  'Of course they do, Scout'"","Harper Lee"
"CELEB STUFF","$1500","(<a href="http://www.j-archive.com/media/1997-11-10_J_17.jpg" target="_blank">Hi, I'm Bob Eubanks.</a>)  Tea Leoni ran into this "X-Files" star at the Golden Globes & soon they were newlyweds","David Duchovny"
"LIBRARIES","$1500","Salinas, California, has a public library named for this novelist","Steinbeck"
"WORLD GEOGRAPHY","$1500","Cabinda, an area of this former Portuguese colony, is separated from the rest of it by Zaire","Angola"
"AMERICAN NICKNAMES","$1500","The "Plant Magician" was Luther Burbank; this man was the "Plant Doctor"","George Washington Carver"
"AFRICAN GEOGRAPHY","$1500","Jebel Musa, a promontory in this mountain range, is one of the Pillars of Hercules","Atlas Mountains"
"SILENCE","$1500","The type used for a trumpet or sax is more familiar, but string instruments can be muffled with this device","a mute"
"CHANTED","$1500","Named for a 6th century pope, these a capella songs might have earned a Papal's Choice Award","Gregorian chants"
"THE COLOR PURPLE","$1500","Day of the week in February 2006 when the top of the Empire State Building was lit purple, green & gold","Tuesday"
"MINORITY REPORT","$1500","Justice Holmes dissented when seditionist Jacob Abrams' conviction was upheld,  saying he didn't pose this type of "danger"","clear and present"
"THE SUPREME COURT","$1500","After the 1987 rejection of this man's nomination to the court, Anthony Kennedy filled Powell's seat","Robert Bork"
"SONGS","$1500","Having this title problem, Barry Manilow sings, "I can't laugh and I can't sing, I'm finding it hard to do anything"",""Can't Smile Without You""
"SEAQUEST","$1500","WWI's important naval Battle of Jutland took place in this sea","North Sea"
"TAIWAN","$1500","Mariners from this country named Taiwan Ilha Formosa, but didn't colonize it","Portugal"
"STORM","$1500","Hurricane Camille leaves only one operational shrimping boat in Bayou La Batre in this 1994 Oscar winner","Forrest Gump"
"PRESIDENTS","$1500","The first president who wasn't born a British subject was this New Yorker","Martin Van Buren"
"KANSAS CITIES","$1500","This college town has been called the "Little Apple"","Manhattan"
"OUT OF THIS WORLD","$1500","It was last seen in the skies in 1986 & won't return until 2061","Halley's Comet"
""DOUBLE" JEOPARDY","$1500","(VIDEO DAILY DOUBLE): Action seen here: (Curly Howard) - "Hey you, this is no time to play games - ewww!"","Double take"
"INTERNATIONAL RHYME TIME","$1500","Hotel foyer where British policemen like to gather","the Bobby lobby"
