"MUSIC APPRECIATION","$6400","The name of this small harpsichord may come from the Latin for "rod" or the Latin for "maiden"","virginal"
"GERMANIA","$6400","It's a bird!  It's a plane!  It's this German equivalent of a Superman","an Ubermensch"
"EURO COINS","$6400","This country whose name on its coins begins with an "E" has a king on them","Spain (Espana)"
"WHITE HOUSE BEFORE & AFTER","$6400",""The Day of the Locust" author who works in the White House area for which a TV drama is named","Nathanael West Wing"
"KENNEDY FAMILY MEMBERS","$6400","Lost the 1980 Democratic presidential nomination to Jimmy Carter","Ted Kennedy"
"FAMOUS AMERICANS","$6400","This man who helped win ratification of the Constitution by Maryland gave his name to a famous fort","(James) McHenry"
""S" TOUGH","$6400","The 2 Triple Crown-winning thoroughbreds of the 1970s who fit the category","Secretariat and Seattle Slew"
"SHAKESPEARE","$6400","He has the nerve to woo a widow beside her father-in-law's coffin, but she marries him anyway","Richard III"
""R"-TISTS","$6400","The 27-panel fresco "Detroit Industry" in the Detroit institute of Arts is by this noted muralist","Diego Rivera"
"AMERICANA","$6400",""Enter a higher state" is a tourism slogan for this state","Colorado"
"WEST VIRGINIA","$6400","Then a part of Virginia, this village became famous for an Oct. 16, 1859 event","Harpers Ferry"
