"WORLD FACTS","$1100","Discovered by David Livingstone, Botswana's Lake Ngami lies in the northern part of this desert","Kalahari Desert"
"SCIENCE","$1100","In 1973 it became the first comet studied by men in space","Kohoutek"
"QUOTATIONS","$1100","In 1944 she wrote in her diary, "In spite of everything I still believe that people are really good at heart"","Anne Frank"
"ENGLISH LIT.","$1100","He's the legendary king in Tennyson's "Idylls of the King"","King Arthur"
"U.S. PRESIDENTS","$1100","Both the U.N. Charter & the NATO Pact were signed by this president","Harry S. Truman"
"MAGAZINES","$1100","Milton Friedman, or a London magazine founded in 1843 that might discuss his views","The Economist"
"U.S. HISTORY","$1100","His funeral on April 21, 1790 drew 20,000 mourners in Philadelphia, the largest U.S. public gathering to that time","Benjamin Franklin"
"LITERATURE","$1100","This Booth Tarkington novel tells the tale of a girl's attempts to raise her station in life","Alice Adams"
"THE BIBLE","$1100","After Eutychus fell from a window to his death, he was restored to life by this apostle","Paul"
"MAMMALS","$1100","Name given to both the smallest rabbit & the smallest shrew on the North American continent","pygmy"
"BRITISH ROYALTY","$1100","Argentinian polo player Hector Barrantes is her stepfather","Sarah Ferguson/Duchess of York"
"CLASSIC MOVIE LINES","$1100","1975: "You're gonna need a bigger boat"","Jaws"
"OH, WITTY WOMAN","$1100","1893-born wit who reportedly said, "The first thing I do in the morning is brush my teeth and sharpen my tongue"","Dorothy Parker"
"FOREIGN WORDS & PHRASES","$1100","From the Norwegian for "sloping", this word is used to describe zigzag skiing","Slalom"
"ACTORS & ROLES","$1100","(<a href="http://www.j-archive.com/media/1997-09-19_J_22.jpg" target="_blank">I'm Sam Waterston.</a>)  I played Nick Carraway in the 1974 film version of this famous novel","The Great Gatsby"
"MUSICAL INSTRUMENTS","$1100","The English name of this woodwind is a corruption of its French name which means "high wood"","the oboe"
"U.S. GEOGRAPHY","$1100","This state separates most of Alabama from the Gulf of Mexico","Florida"
"EXPLORERS","$1100","John Speke died just before he was to debate this former exploring partner on the source of the Nile","Sir Richard Burton"
"OF THE WORLD","$1100","1 of the 2 non-European countries closest to Cannes, France","Algeria or Tunisia"
"ART COLLECTORS","$1100","Noted collector of modern paintings seen here in the L.A. County Museum of Art: (scene from "L.A. Story")","Steve Martin"
"SCIENCE CLASS","$1100","2-word phrase for the property that allows the effect seen <a href="http://www.j-archive.com/media/1997-11-04_J_23.wmv">here</a>:","surface tension"
"LIFE SCIENCE","$1100","Myogenic means related to this type of tissue: the heart's myogenic beating continues even without nerve impulses","muscle tissue"
"WORLD LEADERS","$1100","In failing health, he resigned as Greek premier in January of 1996","Andreas Papandreou"
"GONE FISHING","$1100","Yes, pal, it's ground up bits of bait or food spread out over the water to attract game fish","Chum"
"OLD BUSINESS","$1100","In 1922 George Mecherle founded this insurance company for those in agriculture","State Farm"
"AWARDS","$1100","In 1996, just days after being named a Nobel Prize winner in this category, William Vickrey passed away","Economics"
"THE AMERICAN REVOLUTION","$1100","Patriots called colonists loyal to Great Britain this, after a British party which supported the king","Tories"
"AUSTRALIAN LITERATURE","$1100","The latest tome from this author of "Tim" is "The First Man in Rome"","Colleen McCullough"
"RANKS & TITLES","$1100","2 of the titles in the Random House Unabridged Dictionary that begin with the letters "kh"","Khan, Khalif & Khedive"
"LANGUAGES","$1100","At his 1969 investiture at Caernarvon Castle, Prince Charles spoke these 2 languages","English & Welsh"
"SCIENCE","$1100","At Prague Tech, we wonder if this physics professor's voice got higher as he moved toward you","Christian Doppler"
"THAT'S GOTTA HURT","$1100","It can mean to swindle or overcharge someone, or to thumb his eye","gouge"
"SPACE MISSIONS","$1100","They were the nicknames of Apollo 11's command module & its lunar module","Columbia and Eagle"
"WALL PAINTERS","$1100","Stuart Davis' mural for this room in Rockefeller Center was titled "Mural (Men Without Women)"","The men's room (bathroom)"
"BUSINESS FOUNDERS","$1100","The company founded by this man in 1876 developed insulin, many antibiotics & Prozac","Eli Lilly"
"BLACK & WHITE CLASSICS","$1100","(VIDEO DAILY DOUBLE): "(Hi, I'm Janet Leigh)  In "Psycho", it's the name of the establishment where I met my end"","The Bates Motel"
"S.O.S.","$1100","If you fall into deep water without a life jacket, there's no time to send an S.O.S.--it's time to do this "S.O.S."","sink or swim"
"DOCUMENTARIES","$1100","This strategist, the "Ragin' Cajun", is one of the stars of "The War Room", about the 1992 Clinton campaign","James Carville"
"OFF & RUNNING","$1100","In 1985 this American middle-distance runner married discus thrower Richard Slaney","Mary Decker"
"RELIGION","$1100","John Calvin's followers in England were "Puritans"; his followers in France were called this","Huguenots"
"SECONDS, PLEASE","$1100","In 1969 Buzz Aldrin became the second to set foot here","the moon"
"PRO FOOTBALL","$1100","(VIDEO Daily Double): (Here is a participant in one of our celebrity games to give you the clue): "Hi, I'm Al Michaels:  Super Bowl MVPs from the 49ers include J. Rice, S. Young & this quarterback who won a record 3 MVP awards"","Joe Montana"
"GENERAL KNOWLEDGE","$1100","He became General of the Army in 1944 & in 1947 became U.S. Secretary of State","George C. Marshall"
"MUSICIANS","$1100","Her first two (less famous) husbands were musician Toshi Ichiyanagi & filmmaker Tony Cox","Yoko Ono"
"ALPHABETIC LETTER PAIRS","$1100","If you have this blood type, you're lucky; it's the "universal recipient"","AB"
"SPORTS VENUES","$1100","Fondly remembered Flatbush Avenue structure seen here:","Ebbets Field"
"WOMEN NOVELISTS","$1100","She hopes to conclude her alphabet mysteries with "Z" around the year 2015","Sue Grafton"
"GOLDEN OLDIES","$1100","(AUDIO DAILY DOUBLE): Heard here, it was British star Petula Clark's last Top 10 hit in the U.S.: "You wander around, on your own little cloud, when you don't see the whys or the wherefores...."",""Don't Sleep In The Subway""
"BETTE DAVIS FILMS","$1100","(VIDEO DAILY DOUBLE): "(Hi, I'm Jeri Ryan)  In a March 1998 episode of my TV series, I sang "It Can't Be Wrong", a song from this 1942 Bette Davis film"",""Now, Voyager""
"SHOW ME THE MONEY SLANG","$1100","Mollusks of the class Pelecypoda","clams"
"IN THE DICTIONARY","$1100","Rubricate means to write or paint in this color","Red (ruby)"
"BOTANY","$1100","It's the tallest of all grasses; one type grows to 120 feet with a stem circumference of 3 feet","bamboo"
"PEOPLE","$1100","Performer heard <a href="http://www.j-archive.com/media/1990-02-16_J_09.mp3">here</a> talking about his craft; you may never have heard him before:  <i>"If I want to mime a flower, I take the shape of the flower..."</i>","Marcel Marceau"
"INSECT INVASION","$1100","Of the one million species of insects, more than 300,000 are of this type, including the ladybug","beetles"
"IN THE NEWS","$1100","A sharp decline in Cabbage Patch doll sales contributed to this toy company's filing Chapter 11","Coleco"
"CROSSWORD CLUES "G"","$1100",""Just a" male escort (6)","gigolo"
"THEY ALMOST STARRED IN....","$1100","James Mason won the role of Norman Maine in this Judy Garland film after Cary Grant turned it down","A Star Is Born"
"DIVA LAS VEGAS!","$1100","Gigs in Vegas helped this singer, heard here, pay the bills after her divorce ("Time for Letting Go")","Tina Turner"
"LITERARY ALLUSIONS","$1100","The title of the novel "Brave New World" comes from a line spoken by Miranda in this Shakespeare play",""The Tempest""
"BARTENDING","$1100","A tiny amount of soda or water added to a drink, or a popular mermaid movie","a splash"
"BIBLICAL DATING GAME","$1100","Jacob served 7 years to win the 'beautiful" Rachel, but had to take this "tender-eyed" sister first","Leah"
"POPE","$1100","Vatican apartments originally built for Alexander VI are named for this power-hungry family of his","the Borgias"
"WAR STORIES","$1100","In "Slaughterhouse Five", Billy Pilgrim survives the firebombing of this German city","Dresden"
