"WORLD HISTORY","$4600","On August 1, 1798 Admiral Nelson delivered a fatal blow to the French fleet near the Rosetta mouth of this river","the Nile"
"THE "GOOD", THE "BAD" & THE "UGLY"","$4600","A mischievous sprite in English folklore also called Puck","Robin Goodfellow"
"CLASSICAL MUSIC","$4600","Modern composer who was called the world's outstanding specialist on Hungarian folk music","Bela Bartok"
"THE NON-WASHINGTON CAPITALS","$4600","It lies on the shore of its same-named bay, at the mouth of the Pasig River in Luzon","Manila"
"STAIR-ING AT THE SCREEN","$4600","(Sarah of the Clue Crew in Washington, D.C.)  The steps leading from Prospect Street to M Street, seen here, were featured in this 1973 thriller","The Exorcist"
"LEGALESE","$4600","A word meaning mournful has the same origin as this word for the person who initiates the lawsuit","plaintiff"
"PEOP"L"","$4600","Richard Nixon's running mate in 1960, this Republican lost his Senate seat 8 years earlier to John F. Kennedy","Henry Cabot Lodge, Jr."
"OLD MAJOR","$4600","In 1946 author Wallace Stegner founded this "inventive" 2-word program at Stanford","creative writing"
"PHYSICAL SCIENCE","$4600","(<a href="http://www.j-archive.com/media/2007-10-26_DJ_06.wmv">Kelly of the Clue Crew spins an egg on a platter.</a>)  Stop an egg while it's spinning, & it will start again, because the liquid inside is still moving, exhibiting this property, a resistance to change in motion","inertia"
"BEFORE & AFTER","$4600","It can patch you up after a camping accident & be your guide along the Oregon Trail","a First Aid Kit Carson"
"SOUTH AMERICAN COUNTRIES","$4600","It's the South American country whose capital city lies the closest to 0 degrees latitude","Ecuador"
"START SPREADIN' THE NOOSE","$4600","Emerson said this man, hanged for treason on Dec. 2, 1859, would make the gallows "as glorious as the cross"","John Brown"
"MUSICAL SETTINGS","$4600","What a drag! This Jerry Herman musical is set in part at the St. Tropez nightclub of the same name","La Cage aux Folles"
"FEMALE COUNTRY","$4600","(<a href="http://www.j-archive.com/media/1998-09-09_DJ_29.jpg" target="_blank">Hey, everybody, I'm Naomi Judd.</a>)  My 1993 autobiography was titled this, after a 1991 Judds Grammy Award-winning hit","Love Can Build a Bridge"
"DREAD","$4600","A deep philosophical & existential dread, it's the German word for "fear"","Angst"
""P" IN SCIENCE","$4600","(<a href="http://www.j-archive.com/media/2008-06-24_DJ_10.jpg" target="_blank">Sarah of the Clue Crew inserts a needle into a balloon.</a>) The balloon doesn't break because it's made up of this type of substance, from the Greek for "many parts"; the needle merely separates the large molecules","a polymer"
"POPULAR SCIENCE TOP STORIES OF 2000","$4600","The fossil of Eosimias suggests a transitional figure between lower & higher members of this order of mammals","Primates"
"U.S. PRESIDENTS","$4600","His running mates were Thomas Hendricks in 1884, A.G. Thurman in 1888 & Adlai Stevenson in 1892","(Grover) Cleveland"
"SCOTLAND","$4600","In Scotland lochs are lakes & these are wide bays into which most of Scotland's rivers flow","firths"
"EMPIRE FALLS","$4600","On May 28, 1804 he proclaimed what became known as the First Empire","Napoleon"
"BENNY","$4600","In the 1790s astronomer & mathematician Benjamin Banneker compiled an annual one of these","almanac"
