"THE ELEMENTS","$5200","The Venus' flytrap catches & digests insects mainly to absorb this element","nitrogen"
"AWARDS & HONORS","$5200","When this man won the Peace Prize, the Nobel chairman didn't expect "gratitude from the Polish authorities"","Lech Walesa"
"LETTERS IN TOMATOES","$5200","Struck mightily, in the Bible","smote"
"GEOGRAPHY","$5200","This desert's name is from the Mongolian","the Gobi"
"_____ OF _____","$5200","In 1950 Scottish nationalists stole this object from under the coronation chair at Westminster Abbey","the Stone of Scone"
"THEY'VE BEEN BENCHED","$5200","He resigned from the Supreme Court in 1916 to run for president & was reappointed in 1930 as chief justice","Charles Evans Hughes"
"HISTORIC GROUPS","$5200","(<a href="http://www.j-archive.com/media/2004-07-13_DJ_13.jpg" target="_blank">Sarah of the Clue Crew displays some artifacts at the Nat'l Constitution Center in Philadelphia, PA.</a>) Now National Archives properties, the <a href="http://www.j-archive.com/media/2004-07-13_DJ_13a.jpg" target="_blank">Watergate tools</a> were used by members of this committee, known as CREEP","the Committee to Re-Elect the President"
"HE WAS PRESIDENT WHEN...","$5200","The Alien & Sedition Acts were adopted by Congress","John Adams"
"WORLD GEOGRAPHY","$5200","The name of this large port city on Western Europe's Schelde River literally means "at the wharf"","Antwerp"
"ACTORS & ACTRESSES","$5200","[Hi, I'm Teri Garr.] I played Michael Keaton's wife in this hit 1983 comedy about a stay-at-home dad","Mr. Mom"
"BRING OUT YOUR DEAD","$5200","From the German for "to knock" or "rattle", this spectre may be one that goes bump in the night","poltergeist"
"YOUR HITTITE PARADE","$5200","The Chalybes of the Hittite Empire ushered in this "Age" with advancements like tempering & forging","the Iron Age"
"COSMOPOLITAN","$5200","This city in the Crimea is a health resort with many sanatoriums, including one suggested by Chekhov in 1899","Yalta"
"JOE, ANNES & JOANNES","$5200","In 1533 she gave birth to future Queen Elizabeth I","Anne Boleyn"
"ASTRONOMY","$5200","To an astronomer UMa is an abbreviation for this constellation","Ursa Major"
"THE NON-CATEGORY","$5200","MLK Jr. said the "Gandhian emphasis on love and" this led him to the method for social reform that he'd been seeking","non-violence"
""H"EALTH & MEDICINE","$5200","A transplant rejection problem, GVH, stands for graft versus this","host"
""TEXT" ME","$5200","This is an ostensible reason put forward to conceal a true purpose or object","a pretext"
"COLORS IN ITALIAN","$5200","This metallic color is argento","silver"
"DANCING WITH THE STARS","$5200","This zodiac constellation is dominated by 2 stars; however, one is actually a complex system of at least 6 stars","Gemini"
"THE NEW YORKERS","$5200","He was the first president born in New York","Martin Van Buren"
"FIRST LADIES","$5200","She was born in 1912; her real first name was Thelma","Pat Nixon"
"PARTY LIKE IT'S 1499","$5200","Upon his return from India in 1499, he was received by King Manuel I of Portugal","Vasco da Gama"
"TED'S HUES","$5200","Ted was in Ankara when he learned this bluish hue's name was derived from a Western Asian republic","turquoise"
"INVENTORS & INVENTIONS","$5200","A national weapons lab in Livermore, Calif. is named for this physicist who invented the cyclotron in 1929","(Ernest) Lawrence"
