"A PINT OF ALEC GUINNESS","$4400","In a 1965 romantic epic, Guinness portrayed Yevgraf, the half-brother of this title physician","Doctor Zhivago"
"YOU'RE GOING "IN"","$4400","It's a polypeptide hormone produced by the beta cells of the islets of Langerhans","insulin"
"2-LETTER RESPONSES","$4400","In November of 2008 shares of its stock dropped to nearly $3, the lowest level in almost 60 years","GM"
"TOOLS OF THE TRADE","$4400","Tusa's visio, with a polycarbonate frame, is this piece of scuba equipment","a mask"
""T"-HE","$4400","Nat Turner led a slave revolt in the U.S. in 1831; he led a peasant revolt in England in 1381","Wat Tyler"
"AUTHORS' CHILDREN","$4400","As an assistant to this author, Samuel Beckett had to fight off the advances of his daughter Lucia","James Joyce"
"GO FORTH ON AUGUST FOURTH","$4400","Aug. 4, 1987: A stamp honoring this author is first sold at the Oxford, Miss. post office where he once worked","William Faulkner"
"U.S. PRESIDENTS","$4400","In 1893 James K. Polk's tomb was moved from his estate to the state capitol grounds in this city","Nashville"
"NAME THE JAMES","$4400","...who was the last president to be born in a log cabin","Garfield"
"2-WORD COUNTRIES","$4400","If you're stealing money from people in this Central American country, you're removing their colons","Costa Rica"
"U.S. HISTORY","$4400","In 1898, as a result of this war, the U.S. paid $20 million for the Philippines","the Spanish-American War"
"THE CURRENT SUPREME COURT JUSTICE WHO","$4400","...is the youngest","John Roberts"
"SWEET NOTHINGS","$4400","This pigeon <a href="http://www.j-archive.com/media/2007-01-29_DJ_09.jpg" target="_blank">seen here</a> has two animals in its name & is known for being affectionate with its mate","turtledove"
"IT'S NOT THE END OF THE WORLD","$4400","Oct. 22, 1844 became "The Great Disappointment" for those awaiting the end; it led to the start of this "numeric" faith","the Seventh Day Adventists"
"LABOR","$4400","His entry in the World Book lists birth & death as (1913-1975?)","Jimmy Hoffa"
