"DR. SEUSS AT THE MULTIPLEX","$1600","<a href="http://www.j-archive.com/media/2004-12-31_DJ_25.mp3">Somewhere between truth & fiction lies Marco's reality... on Halloween, you won't believe you saw it on this St.</a>","Mulberry Street"
"AIRLINE TRAVEL","$1600","In 2004 United launched this new service that features low fares & more seats per plane","Ted"
"THAT OLD-TIME RELIGION","$1600","With Mary I's accession in 1553 he ran to Geneva; he returned in 1559 & reformed the Church of Scotland","(John) Knox"
"MUSICAL TRAINS","$1600","This band's "Train In Vain" was a hidden track on its original 1979 "London Calling" album","The Clash"
""X"s & "O"s","$1600","Cross-country skiing is sometimes referred to by these 2 letters, the same ones used to denote 90 in Roman numerals","XC"
"KIDS IN SPORTS","$1600","11-year-old Ashlyn White won a 2009 U.S. youth title in this martial art in which you try to throw your opponent","judo"
"JUST THE FACTS","$1600","In 1751 the Penn Provincial Assembly placed the order for this symbol of freedom, now in Philadelphia","the Liberty Bell"
"SEE & SAY","$1600","Say the name of <a href="http://www.j-archive.com/media/2010-07-06_DJ_29.jpg" target="_blank">these</a> big trees; it has a color in it","redwood"
"NEWS TO ME","$1600","In a surprise, Ted Kennedy's old Senate seat in this state went to a Republican in a January 2010 election","Massachusetts"
"NOT A CURRENT NATIONAL CAPITAL","$1600","Bucharest, Bonn, Bern","Bonn"
"U.S. WINTER OLYMPIANS","$1600","In 2002 Vonetta Flowers & Jill Bakken won gold in the 2-woman version of this high-speed sport","the bobsled"
"SCIENCE","$1600","6 elements once known as inert gases are now known by this aristocratic name","noble gases"
"WORDS OF THE WRITER","$1600",""For never man had a more faithful, loving, sincere servant, than Friday was to me"","Daniel Defoe"
"AT THE MALL","$1600","This bookstore chain is named for its "edgy" founders, brothers Tom & Louis","Borders"
"FROM THE GREEK","$1600","(<a href="http://www.j-archive.com/media/2006-02-06_DJ_04.jpg" target="_blank">Jon of the Clue Crew paddles his kayak.</a>)  Kayak is an example of this type of reversible word from the Greek for "running back again"","a palindrome"
"AMERICAN AUTHORS","$1600","He stood 5'3" & was the subject of movies that came out in 2005 & 2006","(Truman) Capote"
"ALBUMS THAT ROCK","$1600",""In Your Honor", "The Color and the Shape"","Foo Fighters"
"ANATOMY","$1600","Humans have 33 vertebrae, 7 of them cervical, meaning they are in this part of the body","your neck"
"MATHEM-ATTACK!","$1600","The symbol <i>i</i> is used to represent the imaginary square root of this number","-1"
"WORD ORIGINS","$1600","From the Latin for "much writing", it's another name for a lie detector test","a polygraph"
"TAINTED GOV","$1600","In 2010 a House committee charged this veteran Harlem congressman with ethics violations","(Charlie) Rangel"
"MEDICINE","$1600","(<a href="http://www.j-archive.com/media/2010-12-07_DJ_09.jpg" target="_blank">Dr. Oz presents the clue.</a>) By surgically interrupting the electrical impulses that are causing an abnormal rhythm, the maze procedure is designed to threat this type of heart arrhythmia abbreviated "A.F."","atrial fibrillation"
"4 CONSONANTS IN A ROW","$1600","Hard coal that burns with little flame","anthracite"
"EARLY AMERICA","$1600","In 1562, in what is now S.C., these French Protestants established a colony named Port Royal","the Huguenots"
"BEST PICTURE OSCAR-WINNERS IN OTHER WORDS","$1600","1954: "Dockside"","On the Waterfront"
"DOWN MEXICO WAY","$1600","This gritty 1961 Tennessee Williams play unfolds in a seedy Mexican hotel","Night of the Iguana"
"TAKE A PILL","$1600","Pravastatin aims to block your body's ability to make this","cholesterol"
"TRANSPORTATION","$1600","In "Sixteen Candles", Molly Ringwald says, "I loathe" this method of transport","the bus"
"AN E FOR AN I","$1600","One means "severely tested"; the other, "trapped on a branch"","tried & treed"
"BEN","$1600","The Hutchinson Letters scandal got Ben fired as deputy this in 1774","postmaster general"
"SCOTLAND","$1600","The Church of Scotland, the country's national church, is a branch of this Christian denomination","Presbyterian"
"BABY BOOMER MEMORIES","$1600","In a heartbreaking scene, Travis has to kill his beloved dog in this 1957 film based on a Fred Gipson book","Old Yeller"
"SOMETHING'S FISHY","$1600","Until one was caught in 1938, it was thought that this fish had been extinct for more than 70 million years","the coelacanth"
""T"ELEVISION","$1600","He's the large & goofy title TV superhero seen <a href="http://www.j-archive.com/media/2002-06-11_DJ_04.wmv">here</a>   <i>"Probably that one. The balcony..."</i>","The Tick"
"WORLD RELIGION","$1600","Meaning "sign of God", it's the title of a Shi'ite Muslim scholar & leader","Ayatollah"
"SORTA SOUNDS LIKE OPRAH?","$1600","(<a href="http://www.j-archive.com/media/2002-06-11_DJ_19.jpg" target="_blank">Jeff Probst reports from the Marquesas.</a>)  One of Nuku Hiva's main exports is this--dried coconut meat","copra"
"GENERAL SCIENCE","$1600","This 4-letter neutral compound is produced by the reaction of an acid & a base","a salt"
"INSTRUMENT ETYMOLOGY","$1600","From the Latin for "clear" comes the name for this woodwind instrument","clarinet"
"LIT MY FIRE","$1600","This Irish poet's "Sailing to Byzantium" urges "sages... in God's holy fire" to be "singing masters of my soul"","William Butler Yeats"
"THE STAR'S TV SHOW & MOVIE","$1600",""In Living Color", "Bruce Almighty"","Jim Carrey"
"PLAYWRIGHTS","$1600","These British twin brother playwrights wrote mystery novels under the rather obvious alias Peter Anthony","Peter & Anthony Shaffer"
"AMERICAN NICKNAMES","$1600","Sam Rayburn was "Mr. Sam", not "Mr. Democrat"; this politician was "Mr. Republican", not "Mr. Robert"","Robert Taft"
""S"-OTERICA","$1600","(I'm NFL running back Shaun Alexander)  I play in this city that's the farthest distance away from any other NFL city","Seattle"
"VIETNAM","$1600","The large "S" shape that is Vietnam juts out into this sea with a directional name","South China Sea"
"TOUR OF JUDY","$1600","She played an airheaded blonde to whom William Holden had to teach manners in "Born Yesterday"","Judy Holliday"
"CAPITOL THINKERS","$1600","This Tennessee senator is a practicing physician","Bill Frist"
"MEET THE PARENTS","$1600","First Colony Life Insurance, Telemundo, NBC","General Electric"
"YOU SHOULD BE IN A BALLET!","$1600","Your striking resemblance to Kirk Douglas has convinced us to star you in the ballet about this gladiator","Spartacus"
"GROSS NATIONAL PRODUCTS","$1600","When on this north Atlantic island be sure to try hakarl, a traditional dish of rotten shark","Iceland"
"POTPOURRI","$1600","VP Garret Hobart cast the deciding vote against independence for these formerly Spanish Pacific islands","the Philippines"
"MR. OR MS. WILLIAMS","$1600",""The Hillbilly Shakespeare" is one nickname of this legendary singer","Hank Williams, Sr."
"COLONIAL ARTS","$1600","Meaning "tobacco peddler", it's the title of a 1708 Ebenezer Cooke poem & a 1960 John Barth novel about Cooke","The Sot-Weed Factor"
"INTERNATIONAL CUISINE","$1600","This Greek dish typically consists of layers of eggplant & ground lamb or beef topped with a white sauce","moussaka"
"RELIGION","$1600","Traditionally, in Judaism a ram's horn called this is blown at the end of Yom Kippur","shofar"
"PROBLEMS, PROBLEMS","$1600","To apply relativity to the cosmos, Einstein introduced a term called the "cosmological" this","constant"
""EN" THE BEGINNING","$1600","The U.S. conducted nuclear tests on this atoll in the Marshall Islands from 1948 to 1958","Enewetak"
"WOMEN ON U.S. STAMPS","$1600","1907: A Powhatan princess","Pocahontas"
"MOVIE TITLE TRANSLATIONS","$1600","In Greece, this Eddie Murphy film became "Daddies as Nannies"","Daddy Day Care"
"JULIUS CAESAR","$1600","After defeating Pharnaces II at Zela, Caesar dispatched this 3-part message to the Roman Senate","Veni, vidi, vici (I came, I saw, I conquered)"
"LOVE POETRY","$1600","A Shakespeare sonnet accuses this purple flower of steaing its smell from the poet's love","the violet"
"WORDS IN (THE) ENCYCLOPEDIA","$1600","Fake wooden bird used by hunters to attract ducks","decoy"
"CANALS","$1600","With capital of about $40 million set in place, work was begun on this waterway in April 1859","the Suez Canal"
"NYPD TV","$1600","In 1982 Sharon Gless took over for Meg Foster to partner with Tyne Daily as this title pair","Cagney & Lacey"
"HIDDEN BOOKS OF THE BIBLE","$1600","For hungry sandwich lovers, jam ostensibly makes the peanut butter better","Amos (jam ostensibly)"
"INDEPENDENCE DAYS","$1600","This North European country marks December 6 for its 1917 independence from Russia","Finland"
"BACK IN 1906","$1600","In 1906 there were 90 of these; nearly two-thirds of them were Republican","senators"
"FROM THE LATIN","$1600","From the Latin for "tail", it's the section of a musical composition that brings it to a close","the coda"
"HISPANIC HISTORY","$1600","The dictator of Paraguay from 1816 to 1840 wasn't called just "El Bueno" but this superlative","El Supremo"
""IBLE"S & BITS","$1600","14-letter adjective for something that can't be wiped out","indestructible"
