"4 N","$2400","It's the church festival on March 25 commemorating what Gabriel told Mary","the annunciation"
"EPONYMS","$2400","To abstain from buying or doing trade with, in honor of an Irish landlord against whom such tactics were used","to boycott"
"REALLY BIG","$2400","Greenland is more than 2 1/2 times the size of this next largest island","New Guinea"
"STATE CAPITALS","$2400","It's nicknamed the "Center of the Pineapple Industry"","Honolulu"
"THE NAACP","$2400","(<a href="http://www.j-archive.com/media/2005-05-31_DJ_28.jpg" target="_blank">Kweisi Mfume reads the clue.</a>)  This award, the NAACP's highest honor, was first bestowed in 1915 & named for a past chairman of the NAACP","the Spingarn Medal"
"BIBLE BOOK BINDINGS","$2400","Prime ___ Racket","Numbers"
"TV NETWORKS","$2400","This network isn't named for an animal, but for a businessman who died in 1952","Fox"
"HISSSTORY","$2400","Reptilian nickname used for Union Democrats who opposed Lincoln's efforts to free the slaves during the Civil War",""Copperheads""
"YOUNG ACTORS","$2400","This "Harry Potter" actress made history in 2005 as the youngest ever to grace the cover of Teen Vogue","Emma Watson"
"AMERICAN ISLANDS","$2400","Tottenville on this island southwest of Manhattan is New York state's southernmost point","Staten Island"
"THE NUMBER AFTER 1: LITERARY EDITION","$2400",""Helm's Deep" & "The Taming of Smeagol" are chapters in this "Two"-titled book","The Two Towers"
"GOIN' MONACO A MONACO","$2400","A 1918 treaty said if the royal family produced no male heirs, Monaco would come under this country's rule","France"
"HELLO KITTY","$2400","The blue-eyed Balinese was developed as a separate breed after it appeared as a mutation of this other breed","Siamese"
"DICKENS HEARS FROM HOLLYWOOD","$2400","Uncle Ralph's OK... nice alliterative title for this... but Wackford Squeers is now Ford Sears; we get 2 product placements for 1!","Nicholas Nickleby"
"THE "NEW" WORLD","$2400","At over 12,300 feet, Mount Cook is its highest point","New Zealand"
"CORRESPONDENTS","$2400","Murdered reporter Anna Politkovskaya's book "A Small Corner of Hell" is about Russia's war in this region","Chechnya"
"MUSICAL INSTRUMENTS","$2400","This instrument of the cult of Apollo lent its name to the type of poetry it accompanied","lyre"
"COMPOSERS","$2400","A famous suite by this composer includes the piece heard <a href="http://www.j-archive.com/media/2004-06-30_DJ_04.mp3">here</a>","(Ferde) Grofé"
"DRAMA","$2400","This play about Henry II and the Archbishop of Canterbury is subtitled "The Honor of God"",""Becket""
""I"s IN THE PRIZE","$2400","Created in 1949, the peace prize bearing this man's name was renamed the Lenin Prize in 1956","Joseph Stalin"
"U.S. GEOGRAPHY","$2400","This city is Pennsylvania's only port on the Great Lakes","Erie"
"BATTLE STATIONS","$2400","Site of a fierce September 1914 WWI battle, this river joins the Seine north of Paris","the Marne"
"AUTHORS","$2400","This French author's original surname was Balssa before his father changed it","Honore de Balzac"
"WHO'S WHO IN AMERICA","$2400","Once the youngest person ever listed, she's still in the 2006 edition, now as "former ambassador"","Shirley Temple Black"
