"ART","$4500","19th c. painter Thomas Cole lived in Catskill, N.Y. on this river, whose "School" he helped found","the Hudson River"
"ALSO A STATE CAPITAL","$4500","Another word for a peace treaty","Concord"
"1997 BUSINESS NEWS","$4500","This automaker, whose logo is seen here, turned 50 in 1997 but has only made about 70,000 cars: (black stallion)","Ferrari"
"THE LATE PRESIDENT FORD","$4500","The investigative body to which Ford was appointed on November 29, 1963","the Warren Commission"
"19th CENTURY WOMEN","$4500","The Atlantic Monthly paid her $5 in 1862 for her "Hymn"","Julie Ward Howe"
"QUOTES ABOUT PLACES","$4500","In "The Third Man" Orson Welles said it "had 500 years of democracy & peace, & what did that produce?  The cuckoo clock"","Switzerland"
"GOOD KNIGHT","$4500","The Poor Knights of Christ became known by this name after occupying a house near the Temple of Solomon","the Knights Templar"
"LIKE A "G"6","$4500","The Greek word for milk gives us this word for a large feature of the skies","galaxy"
"THE MISSISSIPPI","$4500","This future Republican president managed flood relief on the Mississippi in 1927","Herbert Hoover"
"NEXT LETTER AFTER...","$4500","... in the Morse Code alphabet","T"
"FUN WITH DINOSAURS","$4500","The oviraptor's name means that it stole these from other dinosaurs but new evidence sugests that it was misnamed","eggs"
"THE NUMBER AFTER 2","$4500","In the next prime number after 19","3 (23)"
"THE PRESIDENT WHO...","$4500","...who ended the ban on the ANC in South Africa in 1990","F.W. de Klerk"
"IN HAVANA","$4500","In operation since 1845, Havana's Casa del Habaño employs 500 people 6 days a week making these","cigars"
"THE JIMMY CARTER LIBRARY & MUSEUM","$4500","(<a href="http://www.j-archive.com/media/2007-12-27_DJ_28.jpg" target="_blank">Cheryl of the Clue Crew checks in from the Jimmy Carter Library in Atlanta, GA.</a>)  A fine example of Suzhou embroidery, <a href="http://www.j-archive.com/media/2007-12-27_DJ_28a.jpg" target="_blank">"Kitten Playing with Mantis"</a>, was a gift to President Carter from this Chinese Leader in 1979","Teng Hsiao-P'ing"
"SEA, I TOLD YOU","$4500","It's the sea you sail going from Muscat to Mumbai","Arabian Sea"
