"EPITAPHS & TRIBUTES","$2000","1939 Oscar winner: "...you are a credit to your craft, your race and to your family"","Hattie McDaniel (for her role in Gone with the Wind)"
"AIRLINE TRAVEL","$2000","In 2003 this airline agreed to buy KLM, creating Europe's largest airline","Air France"
"DR. SEUSS AT THE MULTIPLEX","$2000","<a href="http://www.j-archive.com/media/2004-12-31_DJ_24.mp3">"500 Hats"... 500 ways to die.  On July 4th, this young boy will defy a king... & become a legend</a>","Bartholomew Cubbins"
"AIRLINE TRAVEL","$2000","In the seat pocket you'll find the catalog called "Sky" this, with must-haves like a solar-powered patio umbrella","Mall"
"MUSICAL TRAINS","$2000","In 1961 James Brown announced "all aboard" for this train",""Night Train""
""X"s & "O"s","$2000","This 1797 imbroglio began when 3 French agents demanded a huge bribe from U.S. diplomats","the XYZ Affair"
"GEOGRAPHY "E"","$2000","The family history you wrote for school might include entering the U.S. at this island in New York Bay","Ellis Island"
"SCIENCE CLASS","$2000","Lava & igneous rock are formed from this hot liquid rock material found under the earth's crust","magma"
"KIDS IN SPORTS","$2000","This sport has an under-17 World Cup every 2 years; Haris Seferovic starred for the 2009 champion Switzerland","soccer"
"JUST THE FACTS","$2000","He's the older son of Prince Charles and the late Princess Diana","Prince William"
"SEE & SAY","$2000","Say the name of <a href="http://www.j-archive.com/media/2010-07-06_DJ_30.jpg" target="_blank">this</a> man you see shaking hands with the Premier of China","Ronald Reagan"
"NEWS TO ME","$2000","Falcon Heene, who it turned out was safe at home, not flying over Colorado, became known as this "boy"","the balloon boy"
"IN THE DICTIONARY","$2000","Kayak is an example of this, a word that reads the same forwards & backwards","a palindrome"
"ANDY WARHOL","$2000","Andy's loft on East 47th Street got this nickname from its former use & Andy's mass-production techniques","The Factory"
"NOT A CURRENT NATIONAL CAPITAL","$2000","Belize City, Guatemala City, Panama City","Belize City"
"U.S. WINTER OLYMPIANS","$2000","His "Bode" of work includes 2 Alpine skiing silver medals in 2002","Bode Miller"
"SCIENCE","$2000","(<a href="http://www.j-archive.com/media/2006-02-06_DJ_15.wmv">A honey-colored retriever named Max tries to lick Cheryl of the Clue Crew as she pets him at NC State University in Raleigh, NC.</a>)  Veterinarians refer to this area of an animal's body as the posterior or this region, from the Latin for "the tail"","the caudal region"
"WORDS OF THE WRITER","$2000",""'...Why look'st thou so?'--'With my crossbow I shot the albatross'"","Samuel Taylor Coleridge"
"AT THE MALL","$2000","The name of this clothing store for teens is French for "airmail"","Aéropostale"
"FROM THE GREEK","$2000","It's an outline of the contents of a course or curriculum","a syllabus"
"AMERICAN AUTHORS","$2000","He reviewed films & TV for the New Republic before his first book, "Goodbye, Columbus", was published in 1959","Philip Roth"
"ALBUMS THAT ROCK","$2000",""Beggars Banquet", "Steel Wheels"","the Rolling Stones"
"ANATOMY","$2000","The pons connects the 2 hemispheres of this part of the brain that regulates balance","the cerebellum"
