"AN E FOR AN I","$4000",""Gentle" becomes "to blend"","mild & meld"
"RELIGION","$4000","Joseph Smith translated the Book of Mormon from gold plates revealed to him by an angel named this","Moroni"
"EPONYMS","$4000","Meaning elegant or fancy, it's from the name of a hotel chain founded by a Swiss businessman","ritzy"
"SYNONYMS","$4000","Synonyms for "crowd" include throng, flock & this word that can also mean an infatuation","a crush"
"JULY","$4000","A July 17, 1917 royal proclamation changed the name of the British royal family to this, like a castle","Windsor"
"ABBREV.","$4000","Like NAFTA, but farther south: CAFTA","Central American Free Trade Agreement"
"CAESAR","$4000","AKA the Flavian Amphitheatre, this ancient structure was begun by the Roman emperor Vespasian around 72 A.D.","the Colosseum"
"CITY OF BIRTH","$4000","Frederick the Great & Mike Nichols","Berlin"
"JERSEY GIRLS","$4000","Governor of New Jersey form 1994 to 2001, she appointed the state's first female Attorney General","Christine Whitman"
"ART","$4000","This artist used trowels, sticks & even basters to create some of his drip paintings, like "Cathedral"","Jackson Pollock"
"TAKE-OFFS","$4000","Rafreaky the baboon & a 30-year-old Annie have appeared in this NYC theater spoof that debuted in 1982","Forbidden Broadway"
"ARCHITECTURE","$4000","(<a href="http://www.j-archive.com/media/2012-01-10_DJ_18.jpg" target="_blank">Jimmy of the Clue Crew stands on the steps of the New York Stock Exchange.</a>) The six Corinthian columns of the New York Stock Exchange facade  are among the reasons the building is considered a masterpiece of this architectural style that drew inspiration from Greek and Roman models.","neoclassic"
"BIBLICAL GEOGRAPHY","$4000","This mount "as altogether on a smoke, because the Lord descended upon it in fire"","Sinai"
"ARCHITECTURE","$4000","The Coonley Estate & the Robie House are examples of this midwestern style created by Frank Lloyd Wright","the Prairie Style"
"FROM THE JAWS OF VICTORY","$4000","Heavy armor & heavy rains defeated the large French army as much as Henry V's men at this 1415 battle","Agincourt"
"LASTS","$4000","The Battle of Castillon in 1453 was the last battle of this war that began back in 1337","the Hundred Years' War"
"BASIC SCIENCE","$4000","(<a href="http://www.j-archive.com/media/2009-02-05_DJ_21.jpg" target="_blank">Kelly of the Clue Crew shows a graph on the monitor.</a>)  Symbolized lambda, the total distance covered by one complete cycle of oscillation from peak to peak or trough to trough is called this","a wavelength"
