"A MASSIVE "M"ETROPOLIS","$3000","18 million: on the Arabian Sea","Mumbai"
"BEGINNING & END","$3000","In 2006 it began on July 1 in Strasbourg & ended on July 23 in Paris","the Tour de France"
"SOMETHING'S FISHY","$3000","Less than half an inch long, this tiniest fish is found in the Indian Ocean, not in an Asian desert","a goby"
"JULIUS CAESAR","$3000","In his early 20s, Julius Caesar traveled to this "colossal" island to study rhetoric under Molon","Rhodes"
"NATIONAL INVENTORS HALL OF FAME","$3000","A 1975 inductee, he gave us "an electronic alphabet that could carry messages"","(Samuel) Morse"
"THE LAST POPE OF THIS NAME","$3000","The XII & last pope of this name that sounds like a synonym for "devout" ended his 19-year reign in 1958","Pius"
"SCIENCE GUYS","$3000","In 1855 Napoleon III "swung" a deal arranging for his appointment as physicist at the Paris Observatory","Jean Foucault"
"GUYANESE GEOGRAPHY","$3000","One of Guyana's largest cities, it's also an old name for New York City","New Amsterdam"
"ROCK-Y","$3000","The title of Falco's biggest hit mentions this fellow Austrian musician","Mozart ("Rock Me Amadeus")"
"ISLANDS","$3000","(<a href="http://www.j-archive.com/media/2009-12-08_DJ_15.jpg" target="_blank">Jimmy of the Clue Crew shows a map on the monitor.</a>)  Because they surround Delos, the sacred birthplace of Apollo & Artemis, <a href="http://www.j-archive.com/media/2009-12-08_DJ_15a.jpg" target="_blank">this</a> island group derives its name from the Greek word for "circle"","the Cyclades"
"14:59","$3000","Perhaps knowing her time was nigh, <a href="http://www.j-archive.com/media/2006-10-19_DJ_19.jpg" target="_blank">she</a> asked President Bush to be removed as a Supreme Court nominee","Harriet Miers"
"RELIGION","$3000","This 13th century Italian theologian was born in Roccasecca near the town of Aquino","St. Thomas Aquinas"
"5-LETTER WORDS","$3000","It can mean "brief & forceful" or "resembling the inner core of a stem"","pithy"
"HISTORIC BIRTH ANNOUNCEMENTS","$3000","Henry & Clara Ford are proud to announce the rollout of this model Nov. 6, 1893","the Edsel"
"THE RULE OF THIRDS","$3000","Twice in the 1990s, he came in third in U.S. presidential elections","Ross Perot"
"WORDS OF LOVE","$3000","Virgil's "omnia vincit amor" is translated as this","love conquers all"
"MUD","$3000","This poem set in Mudville was first published in the San Francisco Examiner, in 1888",""Casey at the Bat""
"DOUBLE LETTERS","$3000","The petals of a flower considered as a group, or a model of Toyota","Corolla"
"MESOPOTAMIA","$3000","Transcribed in the 1800s, the Behistun Inscription is the Rosetta Stone for this type of writing developed in Mesopotamia","cuneiform"
"SLEEP","$3000","(<a href="http://www.j-archive.com/media/2008-07-22_DJ_25.wmv">Jimmy of the Clue Crew looks over some sleep data at the Sleep Research Center at Stanford University.</a>)  The Sleep Center at Stanford Hospital & Clinics discovered the gene for this disorder involving sudden sleep, from the Greek for "numb"","narcolepsy"
"IT'S A "SIN"","$3000","As well as discovering a famous gap in Saturn's rings, he also discovered 4 of Saturn's moons","(Giovanni) Cassini"
"AMERICANS IN PARIS","$3000","In March 1971 this rocker closed the door on his band & moved to Paris to focus on his poetry","Jim Morrison"
"I COULD USE SOME SELF-HELP!","$3000",""The Art of Happiness" was written by this Asian man who was picked out for his present job at the age of 2","the Dalai Lama"
"HISTORY","$3000","In 1919 this national assembly met in this city & formed a new German republic","Weimar"
"DON'T MESS WITH SICILY","$3000","The father of this US Supreme Court Justice was a romance language professor who had emigrated from Sicily","Scalia"
"THE YEAR IN SPORTS","$3000","(Jimmy of the Clue Crew at Indianapolis Speedway)  The Noc-Out Hose Clamp Special was the winning car at Indianapolis in this year; the race was cancelled the next 4 years","1941"
"U.S. PRESIDENTS","$3000","His will gave a total of $110,000 to grandchildren Alexander & Melanie Eisenhower & Christopher Cox","(Richard) Nixon"
"FRANCE","$3000","In 1992, 200 years after it was written, 40% of the French found it excessively bloody & 25% wanted it changed","the French National Anthem ("La Marseillaise")"
"SPORTS","$3000","(Hi, I'm Greg Gumbel)  During his 26-year career Sparky Anderson managed the Cincinnati Reds to 4 NL titles & this team to 1 AL championship","Detroit Tigers"
"MUSICAL THEATRE","$3000","1966 Jerry Herman musical that features the <a href="http://www.j-archive.com/media/1995-07-07_DJ_17.mp3">following</a>:  <i>"For we need a little Christmas / Right this very minute / Candles in the window / Carols at the spinet / Yes, we need a little Christmas / Right this very minute / It hasn't snowed a single flurry / But Santa, dear, we're in a hurry / So climb down the chimney / Put up the brightest string of lights I've ever seen..."</i>","Mame"
"AUTHORS","$3000","1 of only 3 authors to win 2 Pulitzer Prizes for Fiction","(1 of) Faulkner, Tarkington & John Updike"
"POP CULTURE","$3000","This late country singer called his autobiography "Thirty Years of Sausage, Fifty Years of Ham"","Jimmy Dean"
"INDONESIA","$3000","On Dec. 27, 1949, after 3 years of fighting, Indonesia was granted its independence from this country","the Netherlands (Holland)"
"EDNA ST. VINCENT MILLAY SAYS....","$3000","Cynically she wrote that this "Is not all; it is not meat nor drink nor slumber nor a roof against the rain"","Love"
"LITERARY SISTERS","$3000","While in a cataleptic trance, Roderick's sister Madeline is buried alive in this Poe story",""The Fall of the House of Usher""
"HEADLINES","$3000","From the July 22, 1925 Knoxville Journal: This man "Declared Guilty"; "Bryan's Testimony Ordered Stricken"","(John T.) Scopes"
""ANT" INFESTATION","$3000","Unyielding in your opinion that the singer of "Goody Two Shoes" is the greatest singer ever","adamant"
"CALIFORNIA HERE I COME FILMS","$3000","Family that's California bound in the clip seen <a href="http://www.j-archive.com/media/1998-03-20_DJ_27.wmv">here</a>:  <i>"Think it'll hold?"</i>","the Joad Family"
"20th CENTURY ARTISTS","$3000","In 2006 "Roots", a 1943 painting by her, sold for $5.6 million, then the record for a Latin American work","Frida Kahlo"
"THE CANARY ISLANDS","$3000","In 1936 the Spanish government demoted this general to Governor of the Canary Islands","Franco"
"WORD"Z"","$3000","Last name of German engineer Karl, who in 1885 developed a 3-wheeled vehicle called the Motorwagen","Benz"
