"4 CONSONANTS IN A ROW","$3400","A loop found on footwear, it's a symbol of success through one's own efforts","a bootstrap"
"OLD VIRGINIA","$3400","In 1699 the capital of Virginia was moved from Jamestown to this city","Williamsburg"
"BOOK TO MOVIE","$3400","1995 film based on "Lost Moon" by Jim Lovell & Jeffrey Kluger","Apollo 13"
"NUTRITIONAL SUPPLEMENTS","$3400","Pregnant women take this, also called vitamin B9, to reduce the risk of birth defects of the brain & spinal cord","folic acid"
""E.B."","$3400","Its choice as a national capital in 1949 wasn't recognized by some countries","East Berlin"
"DR. WHO...","$3400","specializes in the origin, development, diagnosis, & treatment of malignant neoplasms","an oncologist"
"SPORTSMEN","$3400","1 of 2 Canadian men to win the World Figure Skating title 3 or more times","Kurt Browning (or Elvis Stojko)"
"BOOKS WITH SUBTITLES","$3400",""Frankenstein" is subtitled "or the Modern" this mythical man","Prometheus"
"MIND MY WORDS","$3400","400 B.C.: "I will use treatment to help the sick according to my ability and my judgment"","Hippocrates"
"EUROPEAN POETS","$3400","The Irish Literary Theatre opened on May 8, 1899 with this co-founder's drama "The Countess Cathleen"","William Butler Yeats"
"WORLD CAPITALS","$3400","This Central American capital was destroyed by earthquakes in 1931 & 1972","Managua, Nicaragua"
"HORSES","$3400","Until reaching this milestone, stallions, geldings & mares alike are known as "maidens"","until winning a race"
"YOU'LL NEED INSURANCE","$3400","A film noir classic, or a clause providing for payment of twice the face value of a policy","Double Indemnity"
"FIRST NOVELS","$3400","Larry McMurtry took the title of this first novel from William Butler Yeats' famous epitaph","Horseman, Pass By"
"CROSSWORD CLUES "T"","$3400","Prehistoric cave-dweller (10)","troglodyte"
"NIGHT AT THE MUSEUM","$3400","In Rousseau's "Sleeping Gypsy", a full moon hangs in the night sky while this animal catches the scent of the title figure","a lion"
"AUTHORS' PRIVATE LIVES","$3400","His teenage daughters hated having to read to him & resented his remarriage in 1663","John Milton (he was blind)"
