"STARTS & ENDS WITH "H"","$5800","The first ordinal number that fits the bill","hundredth"
"CELEBRITY ANAGRAMS","$5800","He wrote that she partly redeemed the movie "Hear No Evil"","(Leonard) Maltin & (Marlee) Matlin"
"BOND, COMMON BOND","$5800","Corsets, collars, executions","things that have stays"
"I'LL HAVE A B_L_T","$5800","Lincoln famously compared these 2 items, saying one was "stronger than" the other","ballot & bullet"
""P"AINTERS & "P"AINTING","$5800","This abstract expressionist had his first solo show at Peggy Guggenheim's art gallery","Pollock"
"EDUCATION","$5800","This numerical portion of the Education Amendments of 1972 prohibited sex discrimination in athletics","Title IX"
"MAGAZINES & NEWSPAPERS","$5800","This largest newspaper chain owns the Des Moines Register & about 100 other papers","Gannett"
"WORD & PHRASE ORIGINS","$5800","A phrase for a poverty-stricken rural community is derived from this title of an Erskine Caldwell novel","Tobacco Road"
"LITERARY TERMS","$5800","Edmund Spenser coined the term prothalamion for a poem that celebrates the impending one of these events","a wedding"
"WORDS WITHIN WORDS","$5800","2 things they love in Europe are the flugelhorn & this winter sport","luge (f(luge)lhorn)"
